DESTINATION_SUBZONE,LU_H,LU_W,LU_O
1124075,0.6727272727272727,0.19740259740259739,0.12987012987012986
1124077,0.244920993227991,0.48081264108352145,0.2742663656884876
1124078,0.667910447761194,0.2537313432835821,0.07835820895522388
1124079,0.4897959183673469,0.3520408163265306,0.15816326530612243
1124080,0.3388746803069053,0.35805626598465473,0.3030690537084399
1124081,0.6025316455696202,0.28101265822784816,0.11645569620253164
1124082,0.6559139784946236,0.11827956989247312,0.22580645161290325
1125053,0.5462184873949579,0.26890756302521,0.18487394957983191
1125054,0.46220302375809935,0.2786177105831534,0.25917926565874727
1125055,0.5456989247311829,0.31989247311827956,0.13440860215053765
1125056,0.5107913669064749,0.32014388489208634,0.16906474820143882
1125058,0.5819672131147542,0.2868852459016394,0.13114754098360656
1125059,0.613240418118467,0.2857142857142857,0.10104529616724738
1125061,0.5276243093922652,0.2955801104972376,0.17679558011049726
1125063,0.48823529411764705,0.34705882352941175,0.16470588235294117
1125065,0.41566265060240964,0.38353413654618473,0.20080321285140562
1125066,0.6578366445916114,0.19205298013245034,0.15011037527593818
1125067,0.6620879120879121,0.1510989010989011,0.18681318681318682
1125070,0.5515151515151515,0.3090909090909091,0.13939393939393938
1125071,0.32835820895522394,0.3830845771144279,0.2885572139303483
1125072,0.6895734597156399,0.13981042654028436,0.17061611374407584
1125073,0.30048780487804877,0.41560975609756096,0.2839024390243903
1125074,0.45569620253164556,0.34430379746835443,0.2
